gi62899650spQ00022ABLAGABI,0.32167832167832167,0.40559440559440557,0.27272727272727276,0.4755244755244755,0.2727272727272727,0.2517482517482518,0.6223776223776224,0.14685314685314685,0.23076923076923075,0.4405594405594406,0.22377622377622378,0.3356643356643356,0.6013986013986014,0.2727272727272727,0.12587412587412594,0.4125874125874126,0.3356643356643357,0.2517482517482517,0.3006993006993007,0.3006993006993007,0.3986013986013987,0.38461538461538464,0.36363636363636365,0.2517482517482518,0.3356643356643357,0.3356643356643357,0.3286713286713287,0.35664335664335667,0.3916083916083916,0.2517482517482517,0.1048951048951049,0.7902097902097902,0.1048951048951049,0.32867132867132864,0.38461538461538464,0.2867132867132867,0.40559440559440557,0.32167832167832167,0.2727272727272727
gi33090256gbAAP93924.1,0.2721518987341772,0.41139240506329117,0.3164556962025316,0.46835443037974683,0.25949367088607594,0.27215189873417717,0.5886075949367089,0.14556962025316456,0.26582278481012656,0.4430379746835443,0.20253164556962025,0.35443037974683556,0.5379746835443038,0.33544303797468356,0.12658227848101267,0.34810126582278483,0.34177215189873417,0.31012658227848094,0.25316455696202533,0.2848101265822785,0.46202531645569617,0.4050632911392405,0.43670886075949367,0.1582278481012659,0.35443037974683544,0.36075949367088606,0.2848101265822785,0.379746835443038,0.4620253164556962,0.15822784810126578,0.04430379746835443,0.8670886075949367,0.08860759493670889,0.33544303797468356,0.36075949367088606,0.3037974683544304,0.4810126582278481,0.2721518987341772,0.24683544303797467
gi37359170gbAAL05954.1,0.32894736842105265,0.34210526315789475,0.3289473684210526,0.41776315789473684,0.26973684210526316,0.3125,0.5164473684210527,0.19407894736842105,0.2894736842105263,0.46381578947368424,0.15789473684210525,0.37828947368421045,0.5526315789473685,0.2894736842105263,0.1578947368421052,0.4375,0.2565789473684211,0.3059210526315789,0.3092105263157895,0.24342105263157895,0.4473684210526315,0.34210526315789475,0.3848684210526316,0.27302631578947373,0.3782894736842105,0.26973684210526316,0.3519736842105263,0.2894736842105263,0.4375,0.2730263157894737,0.09868421052631579,0.805921052631579,0.0953947368421052,0.3618421052631579,0.32894736842105265,0.3092105263157894,0.41118421052631576,0.32894736842105265,0.25986842105263164
gi253289gbAAB22817.1,0.26373626373626374,0.41025641025641024,0.32600732600732607,0.46153846153846156,0.28205128205128205,0.2564102564102564,0.5641025641025641,0.19047619047619047,0.24542124542124544,0.47619047619047616,0.1794871794871795,0.3443223443223443,0.5787545787545788,0.27472527472527475,0.14652014652014644,0.32967032967032966,0.3553113553113553,0.31501831501831506,0.31135531135531136,0.2673992673992674,0.42124542124542125,0.45054945054945056,0.3443223443223443,0.20512820512820518,0.3443223443223443,0.38095238095238093,0.27472527472527475,0.41025641025641024,0.38461538461538464,0.20512820512820512,0.08058608058608059,0.8241758241758241,0.09523809523809523,0.28205128205128205,0.3516483516483517,0.3663003663003663,0.45054945054945056,0.26373626373626374,0.28571428571428575
gi289166gbAAA32680.1,0.23963133640552994,0.43317972350230416,0.3271889400921659,0.4608294930875576,0.21658986175115208,0.3225806451612903,0.5391705069124424,0.15207373271889402,0.3087557603686636,0.4377880184331797,0.17972350230414746,0.3824884792626728,0.5622119815668203,0.29493087557603687,0.14285714285714285,0.33640552995391704,0.35023041474654376,0.3133640552995392,0.2857142857142857,0.2764976958525346,0.4377880184331797,0.4147465437788018,0.37327188940092165,0.21198156682027652,0.3824884792626728,0.37327188940092165,0.24423963133640553,0.3778801843317972,0.41013824884792627,0.21198156682027658,0.06451612903225806,0.8525345622119815,0.08294930875576045,0.2903225806451613,0.33640552995391704,0.3732718894009217,0.4700460829493088,0.23963133640552994,0.29032258064516137
gi51090236dbjBAD35163.1,0.3341375150784077,0.3835946924004825,0.2822677925211098,0.451145958986731,0.255729794933655,0.29312424607961396,0.6031363088057901,0.13027744270205066,0.2665862484921593,0.4487334137515078,0.2147165259348613,0.33655006031363094,0.5898673100120627,0.28950542822677927,0.12062726176115801,0.44149577804583834,0.3027744270205066,0.255729794933655,0.29794933655006034,0.29191797346200243,0.4101326899879373,0.3751507840772014,0.3848009650180941,0.24004825090470444,0.3365500603136309,0.31966224366706875,0.34378769601930037,0.3220747889022919,0.4378769601930036,0.2400482509047045,0.09529553679131483,0.804583835946924,0.10012062726176119,0.36550060313630883,0.30639324487334135,0.3281061519903498,0.4089264173703257,0.3341375150784077,0.2569360675512665
gi51701332spQ865R3BASIBOVIN,0.2780487804878049,0.424390243902439,0.2975609756097561,0.45365853658536587,0.3121951219512195,0.23414634146341468,0.5853658536585366,0.2,0.21463414634146344,0.45365853658536587,0.23414634146341465,0.31219512195121957,0.5804878048780487,0.3121951219512195,0.10731707317073175,0.36097560975609755,0.36097560975609755,0.2780487804878049,0.3463414634146341,0.23414634146341465,0.41951219512195126,0.45365853658536587,0.33658536585365856,0.20975609756097563,0.3121951219512195,0.3804878048780488,0.30731707317073165,0.3951219512195122,0.3951219512195122,0.20975609756097557,0.08780487804878048,0.7853658536585366,0.12682926829268293,0.4146341463414634,0.2634146341463415,0.3219512195121952,0.44390243902439025,0.2780487804878049,0.2780487804878049
gi76669799refXP604562.2,0.31470335339638866,0.43594153052450557,0.24935511607910577,0.4582975064488392,0.28546861564918313,0.2562338779019776,0.5773860705073087,0.17540842648323302,0.24720550300945826,0.5171969045571797,0.21840068787618228,0.264402407566638,0.6539122957867584,0.2515047291487532,0.09458297506448843,0.4376612209802236,0.32201203783319005,0.24032674118658642,0.3882201203783319,0.2656921754084265,0.34608770421324153,0.46732588134135855,0.33190025795356837,0.20077386070507308,0.264402407566638,0.4006878761822872,0.3349097162510748,0.3589853826311264,0.4402407566638005,0.20077386070507303,0.10791057609630267,0.7631126397248496,0.12897678417884784,0.4097162510748065,0.21840068787618228,0.37188306104901125,0.38091143594153054,0.31470335339638866,0.3043852106620808
gi34922459spP83519LECGBOTJR,0.37777777777777777,0.2962962962962963,0.32592592592592595,0.3851851851851852,0.3037037037037037,0.3111111111111111,0.5037037037037037,0.23703703703703705,0.2592592592592593,0.4740740740740741,0.14074074074074075,0.3851851851851852,0.5407407407407407,0.25925925925925924,0.2,0.5037037037037037,0.2222222222222222,0.27407407407407414,0.3925925925925926,0.14814814814814814,0.45925925925925926,0.35555555555555557,0.32592592592592595,0.3185185185185184,0.3851851851851852,0.2074074074074074,0.40740740740740744,0.2518518518518518,0.42962962962962964,0.3185185185185186,0.11851851851851852,0.7185185185185186,0.16296296296296298,0.4222222222222222,0.3111111111111111,0.2666666666666666,0.4,0.37777777777777777,0.2222222222222222
gi74002532refXP535710.2,0.35093696763202725,0.3829642248722317,0.266098807495741,0.46916524701873935,0.2838160136286201,0.24701873935264063,0.5713798977853493,0.18841567291311756,0.24020442930153318,0.5407155025553663,0.17206132879045996,0.28722316865417374,0.6333901192504259,0.26098807495741055,0.10562180579216357,0.4514480408858603,0.28926746166950595,0.2592844974446337,0.42044293015332196,0.21294718909710392,0.3666098807495742,0.4115843270868825,0.37649063032367974,0.21192504258943784,0.28722316865417374,0.33798977853492335,0.3747870528109029,0.34105621805792163,0.4470187393526405,0.21192504258943784,0.10868824531516184,0.7362862010221465,0.15502555366269166,0.4262350936967632,0.25008517887563886,0.323679727427598,0.35604770017035775,0.35093696763202725,0.29301533219761505
